ind,fs,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tavg,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmax,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,tmin,prec,prec,prec,prec,prec,prec,prec,prec,prec,prec,prec,prec,prec,prec,prec,prec,prec,srad,srad,srad,srad,srad,srad,srad,srad,srad,srad,srad,srad,srad,srad,srad,srad,srad,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,vapr,wind,wind,wind,wind,wind,wind,wind,wind,wind,wind,wind,wind,wind,wind,wind,wind,wind
ind_7223,fs18_4,1.2640,1.8200,5.4600,8.6600,13.5240,16.4920,18.4640,18.1200,14.0560,9.3400,4.9400,2.5520,1.8787,9.2147,17.6920,9.4454,9.5577,6.9240,7.4680,11.1160,14.3040,19.1760,22.1400,21.4080,21.0360,16.9640,12.2760,7.8680,5.4680,6.6200,14.8654,21.5280,12.3693,13.8457,-4.4000,-3.8200,-0.1880,3.0040,7.8800,10.8400,15.5480,15.1920,11.1200,6.4200,2.0160,-0.3760,-2.8653,3.5653,13.8600,6.5187,5.2697,51.0000,44.0000,50.0000,45.0000,58.0000,68.0000,62.0000,46.0000,51.0000,54.0000,57.0000,62.0000,52.3333,51.0000,58.6667,54.0000,54.0000,2600.0000,5214.0000,8540.0000,13646.0000,17604.0000,18123.0000,18323.0000,15875.0000,10749.0000,6258.0000,3106.0000,1962.0000,3258.6667,13263.3333,17440.3333,6704.3333,10166.6667,0.5644,0.5576,0.6896,0.7912,1.0720,1.3124,1.4904,1.4788,1.2656,0.9800,0.7348,0.6224,0.5815,0.8509,1.4272,0.9935,0.9633,3.1440,2.9560,3.2200,3.0160,2.7400,2.6560,2.6400,2.4200,2.4880,2.6360,2.8400,2.9920,3.0307,2.9920,2.5720,2.6547,2.8123
ind_7231,fs16_1,1.2640,1.8200,5.4600,8.6600,13.5240,16.4920,18.4640,18.1200,14.0560,9.3400,4.9400,2.5520,1.8787,9.2147,17.6920,9.4454,9.5577,6.9240,7.4680,11.1160,14.3040,19.1760,22.1400,21.4080,21.0360,16.9640,12.2760,7.8680,5.4680,6.6200,14.8654,21.5280,12.3693,13.8457,-4.4000,-3.8200,-0.1880,3.0040,7.8800,10.8400,15.5480,15.1920,11.1200,6.4200,2.0160,-0.3760,-2.8653,3.5653,13.8600,6.5187,5.2697,51.0000,44.0000,50.0000,45.0000,58.0000,68.0000,62.0000,46.0000,51.0000,54.0000,57.0000,62.0000,52.3333,51.0000,58.6667,54.0000,54.0000,2600.0000,5214.0000,8540.0000,13646.0000,17604.0000,18123.0000,18323.0000,15875.0000,10749.0000,6258.0000,3106.0000,1962.0000,3258.6667,13263.3333,17440.3333,6704.3333,10166.6667,0.5644,0.5576,0.6896,0.7912,1.0720,1.3124,1.4904,1.4788,1.2656,0.9800,0.7348,0.6224,0.5815,0.8509,1.4272,0.9935,0.9633,3.1440,2.9560,3.2200,3.0160,2.7400,2.6560,2.6400,2.4200,2.4880,2.6360,2.8400,2.9920,3.0307,2.9920,2.5720,2.6547,2.8123
ind_7244,fs16_5,2.0400,2.8960,6.6760,9.9160,14.6280,17.6760,19.6760,19.3600,15.2800,10.5080,5.5360,3.1960,2.7107,10.4067,18.9040,10.4413,10.6157,6.9760,7.8160,11.5920,14.8520,19.5520,22.6120,22.2520,21.9240,17.8520,13.0800,8.1080,5.7800,6.8573,15.3320,22.2627,13.0133,14.3663,-2.8800,-2.0360,1.7560,4.9760,9.6880,12.7600,17.0960,16.7760,12.6840,7.9360,2.9520,0.6240,-1.4307,5.4733,15.5440,7.8573,6.8610,39.0000,36.0000,41.0000,40.0000,58.0000,59.0000,63.0000,44.0000,46.0000,49.0000,46.0000,49.0000,41.3333,46.3333,55.3333,47.0000,47.5000,2652.0000,5347.0000,8763.0000,13830.0000,17657.0000,18494.0000,18681.0000,16102.0000,11034.0000,6354.0000,3238.0000,2055.0000,3351.3333,13416.6667,17759.0000,6875.3333,10350.5833,0.5852,0.5764,0.7048,0.7980,1.0792,1.3368,1.5060,1.4924,1.2852,0.9976,0.7488,0.6344,0.5987,0.8607,1.4450,1.0105,0.9787,3.0040,2.8200,3.1120,2.9120,2.6200,2.6000,2.5080,2.3000,2.4040,2.4200,2.7040,2.9040,2.9093,2.8813,2.4693,2.5093,2.6923
ind_7250,fs16_2,0.6320,0.8200,4.4680,7.6960,12.6800,15.5400,17.3760,17.1640,13.4720,9.0920,4.7720,1.9720,1.1413,8.2813,16.6933,9.1120,8.8070,5.7680,5.9480,9.5960,12.8280,17.8120,20.6640,20.0400,19.8360,16.1400,11.7560,7.4400,4.6480,5.4547,13.4120,20.1800,11.7787,12.7063,-4.4880,-4.2960,-0.6680,2.5680,7.5520,10.4080,14.7200,14.5000,10.8200,6.4320,2.1200,-0.6800,-3.1547,3.1507,13.2093,6.4573,4.9157,58.0000,44.0000,57.0000,51.0000,64.0000,75.0000,68.0000,66.0000,55.0000,52.0000,58.0000,67.0000,56.3333,57.3333,69.6667,55.0000,59.5833,2384.0000,4787.0000,8234.0000,13167.0000,17421.0000,18298.0000,17735.0000,15244.0000,10137.0000,5975.0000,2790.0000,1748.0000,2973.0000,12940.6667,17092.3333,6300.6667,9826.6667,0.5400,0.5344,0.6440,0.7560,1.0196,1.2652,1.4184,1.4152,1.2112,0.9448,0.7144,0.6064,0.5603,0.8065,1.3663,0.9568,0.9225,4.3560,3.5920,3.9080,3.7640,3.3000,2.9840,3.0720,3.0360,3.1000,3.4520,4.0640,4.0560,4.0013,3.6573,3.0307,3.5387,3.5570
ind_6940,fs16_1,0.5320,0.9040,4.7120,7.5560,12.4160,15.2640,17.2600,17.0360,13.4320,8.8960,4.1760,1.8200,1.0853,8.2280,16.5200,8.8347,8.6670,5.4680,5.8360,9.6360,12.4920,17.3520,20.2040,19.7400,19.4960,15.9160,11.3720,6.6400,4.2960,5.2000,13.1600,19.8133,11.3093,12.3707,-4.3960,-4.0320,-0.2160,2.6200,7.4840,10.3360,14.7840,14.5640,10.9680,6.4280,1.6920,-0.6320,-3.0200,3.2960,13.2280,6.3627,4.9667,63.0000,52.0000,61.0000,52.0000,65.0000,70.0000,71.0000,53.0000,60.0000,65.0000,66.0000,76.0000,63.6667,59.3333,64.6667,63.6667,62.8333,2681.0000,5345.0000,8708.0000,13766.0000,17627.0000,18345.0000,18414.0000,15938.0000,10800.0000,6357.0000,3199.0000,2024.0000,3350.0000,13367.0000,17565.6667,6785.3333,10267.0000,0.5364,0.5228,0.6520,0.7416,1.0056,1.2424,1.4068,1.3988,1.1860,0.9332,0.6856,0.5880,0.5491,0.7997,1.3493,0.9349,0.9083,3.7560,3.5560,3.7560,3.4840,3.2040,3.0840,3.0680,2.8320,3.0120,3.2200,3.4600,3.6320,3.6480,3.4813,2.9946,3.2307,3.3387
ind_7258,fs16_1,0.5720,0.8640,4.5600,7.5640,12.3760,15.2640,17.2280,16.9280,13.1440,8.6880,4.1640,1.5760,1.0040,8.1667,16.4733,8.6653,8.5773,5.5920,5.8600,9.5520,12.5680,17.3760,20.2680,19.6680,19.3600,15.5800,11.1400,6.6080,4.0200,5.1573,13.1653,19.7653,11.1093,12.2993,-4.4200,-4.1320,-0.4520,2.5640,7.3760,10.2680,14.7760,14.4800,10.7040,6.2520,1.7200,-0.8560,-3.1360,3.1627,13.1747,6.2253,4.8567,63.0000,51.0000,60.0000,51.0000,65.0000,69.0000,68.0000,53.0000,60.0000,64.0000,65.0000,76.0000,63.3333,58.6667,63.3333,63.0000,62.0833,2636.0000,5294.0000,8636.0000,13667.0000,17542.0000,18361.0000,18409.0000,15815.0000,10693.0000,6248.0000,3126.0000,1981.0000,3303.6667,13281.6667,17528.3333,6689.0000,10200.6667,0.5332,0.5296,0.6536,0.7452,1.0096,1.2516,1.4084,1.3968,1.1932,0.9292,0.6904,0.5876,0.5501,0.8028,1.3523,0.9376,0.9107,3.7160,3.4880,3.6920,3.4440,3.1520,3.0440,3.0280,2.8160,2.9480,3.1560,3.4400,3.5560,3.5867,3.4293,2.9627,3.1813,3.2900
ind_7268,fs15_6,0.5000,1.2000,4.2480,7.8960,12.9680,15.8320,18.0640,17.6760,13.6320,9.0600,4.5160,1.9000,1.2000,8.3707,17.1907,9.0693,8.9577,5.8080,6.5120,9.5520,13.2000,18.2760,21.1320,20.8680,20.5120,16.4400,11.8960,7.3560,4.7160,5.6787,13.6760,20.8373,11.8973,13.0223,-4.8000,-4.1000,-1.0760,2.5880,7.6520,10.5120,15.2360,14.8600,10.8040,6.2520,1.7160,-0.9320,-3.2773,3.0547,13.5360,6.2573,4.8927,48.0000,37.0000,44.0000,40.0000,51.0000,63.0000,63.0000,60.0000,46.0000,41.0000,47.0000,54.0000,46.3333,45.0000,62.0000,44.6667,49.5000,2272.0000,4489.0000,8196.0000,13360.0000,17664.0000,18741.0000,18021.0000,15576.0000,9968.0000,5902.0000,2655.0000,1631.0000,2797.3333,13073.3333,17446.0000,6175.0000,9872.9167,0.5404,0.5360,0.6396,0.7592,1.0340,1.2828,1.4236,1.4168,1.1992,0.9508,0.7236,0.6052,0.5605,0.8109,1.3744,0.9579,0.9259,4.1080,3.7040,4.1040,3.6600,3.2600,3.1600,3.2280,2.9760,3.2000,3.3680,3.9840,4.1000,3.9706,3.6747,3.1213,3.5173,3.5710
ind_7273,fs18_3,-0.5120,-0.2480,3.5560,8.0280,13.0280,15.9880,17.8880,17.4560,13.9920,9.1560,4.3960,1.0800,0.1067,8.2040,17.1107,9.1813,8.6507,4.7000,4.9800,8.7760,13.2480,18.2440,21.2120,20.6920,20.2760,16.8040,11.9600,7.2160,3.8800,4.5200,13.4227,20.7267,11.9933,12.6657,-5.7400,-5.4720,-1.6640,2.8120,7.8040,10.7560,15.0760,14.6480,11.1880,6.3520,1.5840,-1.7520,-4.3213,2.9840,13.4933,6.3747,4.6327,49.0000,41.0000,50.0000,44.0000,63.0000,66.0000,87.0000,79.0000,53.0000,47.0000,56.0000,58.0000,49.3333,52.3333,77.3333,52.0000,57.7500,2778.0000,5063.0000,8720.0000,13621.0000,17551.0000,18638.0000,18184.0000,15863.0000,10777.0000,6505.0000,3052.0000,2091.0000,3310.6667,13297.3333,17561.6667,6778.0000,10236.9167,0.4832,0.5284,0.6168,0.7448,1.0272,1.2852,1.4312,1.4164,1.1768,0.9432,0.6968,0.5428,0.5181,0.7963,1.3776,0.9389,0.9077,4.5480,4.4000,4.6360,4.0600,3.6560,3.5440,3.4840,3.3960,3.6240,3.8760,4.4680,4.6320,4.5267,4.1173,3.4747,3.9893,4.0270
ind_7276,fs16_1,1.0920,1.7560,5.5680,8.8400,13.5880,16.5920,18.5720,18.3040,14.3040,9.4760,4.6320,2.2600,1.7027,9.3320,17.8227,9.4707,9.5820,6.1360,6.8000,10.6080,13.8880,18.6480,21.6400,21.2320,20.9640,16.9760,12.1440,7.2920,4.9280,5.9547,14.3813,21.2787,12.1373,13.4380,-3.9600,-3.2880,0.5200,3.8080,8.5520,11.5480,15.9000,15.6400,11.6400,6.8160,1.9640,-0.4080,-2.5520,4.2933,14.3627,6.8067,5.7277,53.0000,46.0000,52.0000,47.0000,62.0000,66.0000,69.0000,53.0000,56.0000,59.0000,58.0000,65.0000,54.6667,53.6667,62.6667,57.6667,57.1667,2705.0000,5353.0000,8785.0000,13804.0000,17596.0000,18528.0000,18517.0000,15973.0000,10904.0000,6359.0000,3191.0000,2073.0000,3377.0000,13395.0000,17672.6667,6818.0000,10315.6667,0.5456,0.5480,0.6676,0.7672,1.0400,1.2940,1.4544,1.4316,1.2336,0.9728,0.7096,0.6112,0.5683,0.8249,1.3933,0.9720,0.9396,3.3840,3.2040,3.4320,3.2160,2.9120,2.8360,2.7800,2.5680,2.6840,2.8080,3.1080,3.2560,3.2813,3.1867,2.7280,2.8667,3.0157
ind_7280,fs16_4,1.6000,1.8640,4.7000,7.7920,12.5440,15.2280,17.1840,17.1040,13.7200,9.6400,5.3080,2.8800,2.1147,8.3453,16.5054,9.5560,9.1303,5.9120,6.1440,8.9880,12.0640,16.8360,19.5040,19.7880,19.7040,16.3200,12.2320,7.9240,5.4480,5.8347,12.6293,19.6653,12.1587,12.5720,-2.6480,-2.4120,0.4280,3.5160,8.2640,10.9400,14.6080,14.5120,11.1240,7.0480,2.7080,0.2880,-1.5907,4.0693,13.3533,6.9600,5.6980,64.0000,42.0000,59.0000,48.0000,58.0000,74.0000,79.0000,67.0000,67.0000,64.0000,73.0000,69.0000,58.3333,55.0000,73.3333,68.0000,63.6667,2145.0000,4438.0000,7757.0000,13011.0000,17201.0000,17616.0000,16980.0000,15102.0000,9869.0000,5878.0000,2708.0000,1596.0000,2726.3333,12656.3333,16566.0000,6151.6667,9525.0833,0.5980,0.5788,0.6724,0.7820,1.0528,1.2720,1.4424,1.4620,1.2548,0.9956,0.7800,0.6576,0.6115,0.8357,1.3921,1.0102,0.9624,4.8080,4.4000,4.6720,4.1400,3.8120,3.6640,3.7600,3.5040,3.7000,3.9320,4.3800,4.6360,4.6147,4.2080,3.6427,4.0040,4.1173
ind_7282,fs16_1,1.2840,1.7760,5.3360,8.5320,13.3120,16.3760,18.2960,17.9160,13.9880,9.2560,4.9160,2.4960,1.8520,9.0600,17.5293,9.3867,9.4570,6.7800,7.2760,10.8360,14.0200,18.8040,21.8560,21.1280,20.7400,16.8160,12.0840,7.7320,5.3080,6.4547,14.5533,21.2413,12.2107,13.6150,-4.2000,-3.7280,-0.1600,3.0400,7.8160,10.8800,15.4720,15.0880,11.1720,6.4240,2.0880,-0.3280,-2.7520,3.5653,13.8133,6.5613,5.2970,53.0000,46.0000,53.0000,47.0000,59.0000,69.0000,64.0000,48.0000,53.0000,57.0000,60.0000,65.0000,54.6667,53.0000,60.3333,56.6667,56.1667,2606.0000,5211.0000,8560.0000,13636.0000,17613.0000,18179.0000,18377.0000,15892.0000,10770.0000,6236.0000,3103.0000,1979.0000,3265.3333,13269.6667,17482.6667,6703.0000,10180.1667,0.5628,0.5548,0.6920,0.7908,1.0756,1.3116,1.4844,1.4832,1.2676,0.9744,0.7388,0.6212,0.5796,0.8528,1.4264,0.9936,0.9631,3.1400,2.9520,3.2240,3.0160,2.7440,2.6600,2.6440,2.4160,2.4880,2.6400,2.8360,2.9960,3.0293,2.9947,2.5733,2.6547,2.8130
ind_7287,fs16_4,1.6000,1.9280,4.6200,7.6000,12.3800,15.1000,17.0960,16.9400,13.7480,9.7280,5.3920,2.9240,2.1507,8.2000,16.3787,9.6227,9.0880,5.9880,6.3480,9.0440,12.0160,16.7840,19.4920,19.6040,19.4480,16.2600,12.2440,7.9000,5.4080,5.9147,12.6147,19.5147,12.1347,12.5447,-2.8280,-2.4800,0.2120,3.1840,7.9640,10.6640,14.5760,14.4240,11.2320,7.2200,2.8720,0.4000,-1.6360,3.7867,13.2213,7.1080,5.6200,57.0000,37.0000,50.0000,45.0000,58.0000,73.0000,76.0000,71.0000,65.0000,62.0000,71.0000,64.0000,52.6667,51.0000,73.3333,66.0000,60.7500,2135.0000,4406.0000,7781.0000,13056.0000,17290.0000,17833.0000,17228.0000,15116.0000,9817.0000,5794.0000,2672.0000,1546.0000,2695.6667,12709.0000,16725.6667,6094.3333,9556.1667,0.5984,0.5896,0.6836,0.7992,1.0492,1.3060,1.4964,1.4760,1.2680,1.0088,0.7788,0.6676,0.6185,0.8440,1.4261,1.0185,0.9768,5.1160,4.7400,4.9760,4.4440,4.0920,4.0080,4.1160,3.8520,4.0520,4.2960,4.7640,4.9640,4.9400,4.5040,3.9920,4.3707,4.4517
ind_7305,fs16_4,0.4000,1.0200,3.9360,7.4320,12.3960,15.3520,17.3320,17.2440,13.3600,9.0320,4.6920,2.0920,1.1707,7.9213,16.6427,9.0280,8.6907,5.6000,6.2160,9.1360,12.6280,17.5880,20.5400,19.8880,19.7800,15.9040,11.5840,7.2320,4.6000,5.4720,13.1173,20.0693,11.5733,12.5580,-4.8000,-4.1640,-1.2520,2.2440,7.1960,10.1600,14.7720,14.6840,10.8000,6.4800,2.1080,-0.5000,-3.1547,2.7293,13.2053,6.4626,4.8107,59.0000,44.0000,53.0000,45.0000,50.0000,65.0000,72.0000,71.0000,58.0000,55.0000,62.0000,65.0000,56.0000,49.3333,69.3333,58.3333,58.2500,2058.0000,4206.0000,7949.0000,13249.0000,17823.0000,18493.0000,17825.0000,15494.0000,9825.0000,5670.0000,2528.0000,1482.0000,2582.0000,13007.0000,17270.6667,6007.6667,9716.8333,0.5580,0.5528,0.6408,0.7608,1.0216,1.2652,1.4364,1.4468,1.2304,0.9680,0.7356,0.6236,0.5781,0.8077,1.3828,0.9780,0.9367,3.8080,3.6040,3.9200,3.5240,3.2680,3.2000,3.2560,2.9720,3.1000,3.2680,3.6680,3.8240,3.7453,3.5707,3.1427,3.3453,3.4510
ind_8366,fs18_13,0.5720,0.8640,4.5600,7.5640,12.3760,15.2640,17.2280,16.9280,13.1440,8.6880,4.1640,1.5760,1.0040,8.1667,16.4733,8.6653,8.5773,5.5920,5.8600,9.5520,12.5680,17.3760,20.2680,19.6680,19.3600,15.5800,11.1400,6.6080,4.0200,5.1573,13.1653,19.7653,11.1093,12.2993,-4.4200,-4.1320,-0.4520,2.5640,7.3760,10.2680,14.7760,14.4800,10.7040,6.2520,1.7200,-0.8560,-3.1360,3.1627,13.1747,6.2253,4.8567,63.0000,51.0000,60.0000,51.0000,65.0000,69.0000,68.0000,53.0000,60.0000,64.0000,65.0000,76.0000,63.3333,58.6667,63.3333,63.0000,62.0833,2636.0000,5294.0000,8636.0000,13667.0000,17542.0000,18361.0000,18409.0000,15815.0000,10693.0000,6248.0000,3126.0000,1981.0000,3303.6667,13281.6667,17528.3333,6689.0000,10200.6667,0.5332,0.5296,0.6536,0.7452,1.0096,1.2516,1.4084,1.3968,1.1932,0.9292,0.6904,0.5876,0.5501,0.8028,1.3523,0.9376,0.9107,3.7160,3.4880,3.6920,3.4440,3.1520,3.0440,3.0280,2.8160,2.9480,3.1560,3.4400,3.5560,3.5867,3.4293,2.9627,3.1813,3.2900
ind_7337,fs16_1,0.3960,0.9360,4.2880,7.4200,12.2960,15.1440,17.0080,16.5480,12.8320,8.6840,4.1240,1.7240,1.0187,8.0013,16.2333,8.5467,8.4500,5.4000,5.9280,9.2840,12.4000,17.2760,20.1320,19.7160,19.2640,15.5520,11.3960,6.8440,4.4400,5.2560,12.9867,19.7040,11.2640,12.3027,-4.5840,-4.0520,-0.7000,2.4440,7.3120,10.1600,14.3040,13.8280,10.1120,5.9640,1.4040,-0.9840,-3.2067,3.0187,12.7640,5.8267,4.6007,96.0000,72.0000,86.0000,63.0000,70.0000,81.0000,82.0000,69.0000,75.0000,81.0000,90.0000,106.0000,91.3333,73.0000,77.3333,82.0000,80.9167,2566.0000,5131.0000,8396.0000,13401.0000,17253.0000,17590.0000,17773.0000,15330.0000,10477.0000,6161.0000,3063.0000,1912.0000,3203.0000,13016.6667,16897.6667,6567.0000,9921.0833,0.5440,0.5360,0.6488,0.7464,1.0080,1.2464,1.4120,1.3844,1.2052,0.9272,0.7000,0.5972,0.5591,0.8011,1.3476,0.9441,0.9130,3.8680,3.7040,3.8360,3.5200,3.2360,3.1120,3.1360,2.9360,3.0680,3.3800,3.5600,3.6680,3.7467,3.5307,3.0613,3.3360,3.4187
ind_7343,fs15_6,0.4000,1.1720,4.5160,8.6000,13.9360,16.8280,18.5880,18.1280,14.0280,9.4680,4.5080,1.8000,1.1240,9.0173,17.8480,9.3347,9.3310,5.5480,6.3400,9.6760,13.7760,19.1080,21.9880,21.1040,20.6800,16.5360,11.9800,7.0400,4.3160,5.4013,14.1867,21.2573,11.8520,13.1743,-4.8080,-4.0120,-0.6640,3.4480,8.7560,11.6320,16.0520,15.6320,11.5000,6.9440,2.0040,-0.7200,-3.1800,3.8467,14.4387,6.8160,5.4803,40.0000,34.0000,41.0000,38.0000,51.0000,66.0000,52.0000,56.0000,43.0000,37.0000,42.0000,54.0000,42.6667,43.3333,58.0000,40.6667,46.1667,2291.0000,4455.0000,8434.0000,13656.0000,17681.0000,18819.0000,18531.0000,16120.0000,10324.0000,6073.0000,2638.0000,1641.0000,2795.6667,13257.0000,17823.3333,6345.0000,10055.2500,0.5204,0.5348,0.6324,0.7600,1.0464,1.2716,1.4672,1.4656,1.2448,0.9648,0.7156,0.5968,0.5507,0.8129,1.4015,0.9751,0.9350,4.3080,4.0040,4.3040,3.7840,3.4040,3.3160,3.4000,3.1080,3.4000,3.6400,4.1080,4.3080,4.2067,3.8307,3.2747,3.7160,3.7570
ind_7344,fs16_13,0.1320,1.3960,5.4800,8.6840,13.6040,16.5760,18.6600,18.2000,14.5320,9.4000,4.2080,1.3800,0.9693,9.2560,17.8120,9.3800,9.3543,5.1000,6.3440,10.4160,13.6360,18.5520,21.5280,21.6640,21.2040,17.5360,12.4000,7.2200,4.3800,5.2747,14.2013,21.4653,12.3853,13.3317,-4.8080,-3.5520,0.5200,3.7280,8.6520,11.6240,15.6440,15.2000,11.5160,6.3960,1.1920,-1.6200,-3.3267,4.3000,14.1560,6.3680,5.3743,55.0000,57.0000,60.0000,80.0000,104.0000,124.0000,122.0000,114.0000,87.0000,71.0000,81.0000,70.0000,60.6667,81.3333,120.0000,79.6667,85.4167,3738.0000,6502.0000,10521.0000,14841.0000,18134.0000,19570.0000,19403.0000,16897.0000,12252.0000,7527.0000,4209.0000,2935.0000,4391.6667,14498.6667,18623.3333,7996.0000,11377.4167,0.5244,0.5372,0.6500,0.7756,1.0820,1.3272,1.5296,1.5476,1.2964,0.9680,0.6872,0.5668,0.5428,0.8359,1.4681,0.9839,0.9577,2.1080,2.1960,2.3240,2.3040,2.1680,2.1000,2.0000,1.8080,1.8200,1.8080,2.0080,2.1400,2.1480,2.2653,1.9693,1.8787,2.0653
ind_7346,fs15_6,0.8880,1.9600,4.6680,8.8960,13.8000,16.5560,18.5680,18.3000,14.3000,9.7880,4.7920,1.4640,1.4373,9.1213,17.8080,9.6267,9.4983,6.2720,7.3240,10.0360,14.2680,19.1600,21.9320,21.3640,21.0960,17.1000,12.5920,7.5880,4.2600,5.9520,14.4880,21.4640,12.4267,13.5827,-4.4840,-3.4160,-0.7200,3.5240,8.4080,11.1800,15.7720,15.5080,11.5040,6.9960,1.9920,-1.3320,-3.0773,3.7373,14.1533,6.8307,5.4110,41.0000,35.0000,39.0000,30.0000,52.0000,58.0000,63.0000,60.0000,52.0000,37.0000,40.0000,43.0000,39.6667,40.3333,60.3333,43.0000,45.8333,2307.0000,4483.0000,8364.0000,13505.0000,17716.0000,18972.0000,18382.0000,16019.0000,9910.0000,5947.0000,2592.0000,1636.0000,2808.6667,13195.0000,17791.0000,6149.6667,9986.0833,0.5448,0.5280,0.6404,0.7892,1.0572,1.3024,1.4400,1.4196,1.2208,0.9728,0.7356,0.5928,0.5552,0.8289,1.3873,0.9764,0.9370,4.1000,3.8480,4.1800,3.6280,3.2960,3.2000,3.2000,3.0000,3.2000,3.3680,4.0080,4.0240,3.9907,3.7013,3.1333,3.5253,3.5877
ind_7378,fs16_13,2.1320,3.0600,6.6360,9.8120,14.4800,17.5200,19.5360,19.2280,15.3160,10.5520,5.6080,3.1080,2.7667,10.3093,18.7614,10.4920,10.5823,7.3160,8.2400,11.8160,14.9880,19.6520,22.6960,22.7320,22.4400,18.5400,13.7600,8.8080,6.3000,7.2853,15.4853,22.6227,13.7027,14.7740,-3.0360,-2.1200,1.4560,4.6200,9.2880,12.3280,16.3280,16.0120,12.1240,7.3480,2.4080,-0.1240,-1.7600,5.1213,14.8893,7.2934,6.3860,55.0000,56.0000,56.0000,65.0000,96.0000,96.0000,93.0000,77.0000,75.0000,73.0000,70.0000,72.0000,61.0000,72.3333,88.6667,72.6667,73.6667,3495.0000,6253.0000,10014.0000,14560.0000,17880.0000,20041.0000,20175.0000,17366.0000,12733.0000,7443.0000,4100.0000,2881.0000,4209.6667,14151.3333,19194.0000,8092.0000,11411.7500,0.5840,0.6004,0.7040,0.8264,1.1260,1.3884,1.5912,1.5924,1.3276,1.0352,0.7500,0.6292,0.6045,0.8855,1.5240,1.0376,1.0129,3.0000,2.9000,3.1000,2.8000,2.5000,2.5000,2.3200,2.1000,2.2000,2.3000,2.7000,3.0000,2.9667,2.8000,2.3067,2.4000,2.6183
ind_7404,fs16_4,1.0280,1.5040,4.7000,8.1520,13.1760,15.9200,17.8920,17.6240,13.8480,9.4240,5.0080,2.3320,1.6213,8.6760,17.1453,9.4267,9.2173,6.0960,6.5720,9.7640,13.2280,18.2280,20.9880,20.6320,20.3560,16.5760,12.1600,7.7280,5.0640,5.9107,13.7400,20.6587,12.1547,13.1160,-4.0360,-3.5800,-0.3840,3.1040,8.1040,10.8480,15.1680,14.8880,11.1120,6.7120,2.2720,-0.4080,-2.6747,3.6080,13.6347,6.6986,5.3167,56.0000,44.0000,54.0000,49.0000,51.0000,72.0000,63.0000,59.0000,55.0000,53.0000,52.0000,67.0000,55.6667,51.3333,64.6667,53.3333,56.2500,2233.0000,4542.0000,8012.0000,13122.0000,17427.0000,18247.0000,17611.0000,15335.0000,10131.0000,5945.0000,2720.0000,1646.0000,2807.0000,12853.6667,17064.3333,6265.3333,9747.5833,0.5608,0.5568,0.6600,0.7716,1.0176,1.2792,1.4420,1.4296,1.2256,0.9612,0.7340,0.6236,0.5804,0.8164,1.3836,0.9736,0.9385,4.3000,3.8000,4.1000,3.7000,3.3000,3.1000,3.2000,3.0000,3.2000,3.5000,4.0000,4.1960,4.0987,3.7000,3.1000,3.5667,3.6163
ind_6982,fs16_9,1.5920,1.6880,4.7800,8.0080,12.9080,15.4840,17.4400,17.4680,13.9040,9.6240,5.2840,2.7160,1.9987,8.5653,16.7973,9.6040,9.2413,6.5400,6.6240,9.7280,12.9600,17.8480,20.4480,19.9440,19.9800,16.4120,12.1240,7.8040,5.2440,6.1360,13.5120,20.1240,12.1133,12.9713,-3.3600,-3.2560,-0.1680,3.0600,7.9640,10.5600,14.9240,14.9640,11.3880,7.1040,2.7880,0.2200,-2.1320,3.6187,13.4827,7.0933,5.5157,66.0000,48.0000,61.0000,50.0000,56.0000,73.0000,70.0000,70.0000,64.0000,59.0000,61.0000,74.0000,62.6667,55.6667,71.0000,61.3333,62.6667,2318.0000,4706.0000,8012.0000,13010.0000,17395.0000,18042.0000,17481.0000,15083.0000,10036.0000,6000.0000,2832.0000,1744.0000,2922.6667,12805.6667,16868.6667,6289.3333,9721.5833,0.5636,0.5600,0.6568,0.7736,1.0272,1.2608,1.4432,1.4308,1.2388,0.9572,0.7304,0.6316,0.5851,0.8192,1.3783,0.9755,0.9395,4.5840,4.0040,4.1560,3.6800,3.2600,3.0360,3.1560,3.0480,3.2480,3.6520,4.1880,4.3600,4.3160,3.6987,3.0800,3.6960,3.6977
